,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
169,0x16ff,CUS_0xa16e,February,Lee Chyenz,41,905-50-7912,Media_Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,18,7.97,6.0,Bad,1672.43,32.38559762083814,10 Years and 2 Months,NM,37.58807283812568,92.36195001929579,Low_spent_Small_value_payments,267.5084354759118,Poor
170,0x1700,CUS_0xa16e,March,Lee Chyenz,41,905-50-7912,Media_Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,23,7.97,6.0,Bad,1672.43,23.731347914755407,10 Years and 3 Months,Yes,37.58807283812568,91.88397193610828,Low_spent_Small_value_payments,267.9864135590994,Poor
171,0x1701,CUS_0xa16e,April,Lee Chyenz,41,905-50-7912,Media_Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",43,20,7.97,6.0,_,1672.43,27.61417777754393,10 Years and 4 Months,Yes,37.58807283812568,46.8104157513052,High_spent_Small_value_payments,283.0599697439025,Standard
172,0x1702,CUS_0xa16e,May,Lee Chyenz,41,905-50-7912,Media_Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",51,,7.97,6.0,Bad,1672.43,32.29348991062007,10 Years and 5 Months,Yes,37.58807283812568,65.83126164076859,!@9#%8,294.03912385443914,Poor
173,0x1703,CUS_0xa16e,June,Lee Chyenz,42,905-50-7912,_______,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,24,10.97,1050.0,Bad,1672.43,25.105402554318484,10 Years and 6 Months,Yes,37.58807283812568,73.89986104079846,Low_spent_Small_value_payments,285.9705244544092,Poor
174,0x1704,CUS_0xa16e,July,Lee Chyenz,42,905-50-7912,Media_Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",52,21,7.97,6.0,_,1672.43,24.713823993258373,10 Years and 7 Months,Yes,37.58807283812568,61.863727578026115,Low_spent_Small_value_payments,298.00665791718154,Poor
175,0x1705,CUS_0xa16e,August,Lee Chyenz,42,905-50-7912,Media_Manager,10183.015_,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,21,7.97,6.0,Bad,1672.43,36.83702882243363,10 Years and 8 Months,Yes,37.58807283812568,71.12274735436063,Low_spent_Small_value_payments,288.747638140847,Poor
176,0x170a,CUS_0xac86,January,,19,028-16-4402,Entrepreneur,106733.13,8873.4275,4,4,1,0,,10,8_,0.86,0.0,_,76.23,29.815895626895166,32 Years and 9 Months,No,0.0,388.36035366098815,Low_spent_Large_value_payments,768.9823963390119,Good
177,0x170b,CUS_0xac86,February,Nickb,20,028-16-4402,Entrepreneur,106733.13,8873.4275,4,4,1,0,,5,7,_,0.0,_,76.23,28.10808628993924,32 Years and 10 Months,No,0.0,807.2067768357648,Low_spent_Small_value_payments,370.1359731642354,Good
178,0x170c,CUS_0xac86,March,Nickb,20,#F%$D@*&8,Entrepreneur,106733.13,8873.4275,4,4,4975,0,,2,6,0.86,0.0,Good,76.23,42.070458602150005,32 Years and 11 Months,No,0.0,172.03282853259896,High_spent_Large_value_payments,955.3099214674013,Good
179,0x170d,CUS_0xac86,April,Nickb,20,028-16-4402,Entrepreneur,106733.13,,4,4,1,0,,5,7,-4.14,0.0,Good,76.23,25.84254793986021,33 Years and 0 Months,No,0.0,644.2873937406405,Low_spent_Large_value_payments,513.0553562593595,Good
180,0x170e,CUS_0xac86,May,Nickb,20,028-16-4402,Entrepreneur,106733.13_,8873.4275,4,4,1,-100,,5,6,0.86,0.0,Good,76.23,28.8205537792444,33 Years and 1 Months,No,0.0,345.60913541068396,High_spent_Medium_value_payments,791.733614589316,Good
181,0x170f,CUS_0xac86,June,Nickb,20,028-16-4402,Entrepreneur,106733.13,8873.4275,4,4,1,0,,5,6,-0.14,0.0,Good,76.23,31.72760359530652,,No,0.0,,High_spent_Medium_value_payments,913.0316546874346,Standard
182,0x1710,CUS_0xac86,July,Nickb,20,028-16-4402,Entrepreneur,106733.13,8873.4275,4,4,1,0,,9,4,0.86,1.0,_,76.23,43.6651184057441,,No,0.0,191.03537260177933,High_spent_Large_value_payments,936.3073773982209,Standard
183,0x1711,CUS_0xac86,August,,20,028-16-4402,Entrepreneur,106733.13,8873.4275,4,4,1,0,,7,6,0.86,1.0,Good,76.23,39.24363977621796,33 Years and 4 Months,No,0.0,384.7637247797149,!@9#%8,792.5790252202852,Standard
184,0x1716,CUS_0x5b48,January,,31_,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,-100,"Not Specified, Student Loan, and Student Loan",28,19,15.79,7.0,_,569.8,33.07588356651339,12 Years and 3 Months,Yes,26.060347529205966,0.0,High_spent_Large_value_payments,284.2982044805207,Standard
185,0x1717,CUS_0x5b48,February,McBrideq,31,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,-100,"Not Specified, Student Loan, and Student Loan",25,18,15.79,7.0,Standard,569.8,38.15374125597254,12 Years and 4 Months,Yes,26.060347529205966,103.15861791443639,Low_spent_Small_value_payments,238.98474288969098,Standard
186,0x1718,CUS_0x5b48,March,,31,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,16,15.79,7.0,Standard,569.8,23.17983273627976,12 Years and 5 Months,Yes,26.060347529205966,32.02630794260436,Low_spent_Small_value_payments,310.117052861523,Standard
187,0x1719,CUS_0x5b48,April,,32,706-95-0150,_______,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,18,15.79,,Standard,569.8,28.819407058304,12 Years and 6 Months,Yes,33746.0,31.14919791081519,Low_spent_Medium_value_payments,300.9941628933122,Poor
188,0x171a,CUS_0x5b48,May,McBrideq,32,706-95-0150,Lawyer,12600.445_,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",20,19,15.79,7.0,Standard,569.8,37.24021434251173,12 Years and 7 Months,Yes,26.060347529205966,41.0826367012432,Low_spent_Small_value_payments,301.0607241028842,Poor
189,0x171b,CUS_0x5b48,June,McBrideq,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,19,15.79,7.0,Standard,569.8,36.52748004014412,12 Years and 8 Months,Yes,26.060347529205966,48.00806665619237,Low_spent_Small_value_payments,294.135294147935,Poor
190,0x171c,CUS_0x5b48,July,McBrideq,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,20,21.79,7.0,Standard,569.8,34.125305925956305,,Yes,26.060347529205966,56.908895859705574,Low_spent_Medium_value_payments,275.2344649444218,Poor
191,0x171d,CUS_0x5b48,August,,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,19,15.79,11.0,Standard,569.8,31.978873515820705,12 Years and 10 Months,Yes,26.060347529205966,66.37358000122424,Low_spent_Small_value_payments,275.76978080290314,Poor
192,0x1722,CUS_0xa5f9,January,Rickt,34,189-09-5267,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",47,19,7.27,12.0,Bad,3532.83,32.321769461626175,,Yes,200.43261339470683,265.70621194860047,Low_spent_Small_value_payments,295.95384132335937,Poor
193,0x1723,CUS_0xa5f9,February,Rickt,34,189-09-5267,Mechanic,57983.12,,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",53,21,7.27,1044.0,Bad,3532.83,37.87364186839308,12 Years and 3 Months,Yes,200.43261339470683,193.87337542933238,High_spent_Medium_value_payments,327.78667784262745,Standard
194,0x1724,CUS_0xa5f9,March,Rickt,34,189-09-5267,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,,7.27,17.0,Bad,3532.83,37.81024308787287,12 Years and 4 Months,Yes,200.43261339470683,534.3581783879267,Low_spent_Small_value_payments,27.301874884033168,Poor
195,0x1725,CUS_0xa5f9,April,Rickt,34,189-09-5267,Mechanic,57983.12,,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,22,7.27,17.0,_,3532.83,32.56739683731984,12 Years and 5 Months,Yes,200.43261339470683,197.64049552810002,High_spent_Medium_value_payments,324.0195577438599,Poor
196,0x1726,CUS_0xa5f9,May,Rickt,34,#F%$D@*&8,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,21,10.27,17.0,Bad,3532.83,37.28428974024728,12 Years and 6 Months,Yes,200.43261339470683,205.25015227427863,Low_spent_Small_value_payments,356.4099009976813,Poor
197,0x1727,CUS_0xa5f9,June,Rickt,34,189-09-5267,Mechanic,57983.12_,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",46,21,7.27,17.0,Bad,3532.83,35.25737829905026,12 Years and 7 Months,Yes,200.43261339470683,626.869242023209,Low_spent_Small_value_payments,,Standard
198,0x1728,CUS_0xa5f9,July,Rickt,34,189-09-5267,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",49,21,7.27,1936.0,Bad,3532.83,24.63149693005803,12 Years and 8 Months,Yes,200.43261339470683,234.73204010983818,Low_spent_Medium_value_payments,316.9280131621217,Standard
199,0x1729,CUS_0xa5f9,August,Rickt,34,#F%$D@*&8,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,24,7.27,,_,3532.83,24.726351303352534,12 Years and 9 Months,Yes,200.43261339470683,159.13672195005464,High_spent_Medium_value_payments,362.5233313219053,Poor
200,0x172e,CUS_0x4d43,January,Reijik,48,013-39-0742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,1.13,3.0,Standard,614.6,23.723185779641085,17 Years and 10 Months,No,42.22199265643221,__10000__,Low_spent_Small_value_payments,253.32562235082094,Standard
201,0x172f,CUS_0x4d43,February,Reijik,48,013-39-0742,_______,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",24,,1.13,3.0,Standard,614.6,34.235852681958825,17 Years and 11 Months,No,42.22199265643221,82.62718037237505,Low_spent_Large_value_payments,345.0815769711927,Standard
202,0x1730,CUS_0x4d43,March,Reijik,48,013-39-0742,_______,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,,1.13,3.0,Standard,614.6,22.80214523254044,,No,42.22199265643221,110.17209563183977,Low_spent_Small_value_payments,337.53666171172796,Standard
203,0x1731,CUS_0x4d43,April,Reijik,48,013-39-0742,Entrepreneur,20787.69,,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,12,1.13,3.0,Standard,614.6,37.06719824335469,18 Years and 1 Months,No,42.22199265643221,89.87484896281485,Low_spent_Large_value_payments,337.83390838075286,Standard
204,0x1732,CUS_0x4d43,May,Reijik,48,013-39-0742,Entrepreneur,20787.69,,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,-2.87,3.0,Standard,614.6,29.339029437569323,18 Years and 2 Months,No,42.22199265643221,155.4609440434731,Low_spent_Small_value_payments,292.24781330009466,Standard
205,0x1733,CUS_0x4d43,June,Reijik,48,013-39-0742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,1.13,3.0,_,614.6,30.4424252235854,,No,42.22199265643221,28.63736093576957,High_spent_Large_value_payments,369.07139640779815,Standard
206,0x1734,CUS_0x4d43,July,Reijik,48,013-39-0742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",23,14,1.13,3.0,Standard,614.6,26.11024341981501,,No,42.22199265643221,258.21517380152807,Low_spent_Small_value_payments,189.4935835420397,Standard
207,0x1735,CUS_0x4d43,August,Reijik,48,#F%$D@*&8,Entrepreneur,20787.69,1999.3075,8,1381,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,8.129999999999999,3.0,_,614.6,35.344187616472155,18 Years and 5 Months,No,42.22199265643221,21.745531229318935,High_spent_Large_value_payments,375.96322611424887,Standard
208,0x173a,CUS_0xb95f,January,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,10,17.96,9.0,Standard,2686.81,39.28029558815228,13 Years and 8 Months,NM,185.1119825795006,248.06995733765262,Low_spent_Large_value_payments,106.56906008284685,Poor
209,0x173b,CUS_0xb95f,February,,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",47,,13.96,9.0,Standard,2686.81,27.036842290717487,,NM,185.1119825795006,__10000__,Low_spent_Large_value_payments,196.5585016421765,Standard
210,0x173c,CUS_0xb95f,March,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,6,12.96,9.0,_,2686.81,29.01885042597808,,Yes,185.1119825795006,60.589536090880564,High_spent_Medium_value_payments,274.0494813296189,Standard
211,0x173d,CUS_0xb95f,April,Ashleyk,30,467-13-1148,Writer,34290.12,,9,8,25,-100,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,7,13.96,9.0,Standard,2686.81,36.16398913486826,13 Years and 11 Months,NM,185.1119825795006,99.47477403683122,Low_spent_Large_value_payments,255.16424338366826,Poor
212,0x173e,CUS_0xb95f,May,Ashleyk,30,467-13-1148,_______,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,9.0,_,2686.81,33.841866041473175,14 Years and 0 Months,Yes,185.1119825795006,330.071842181316,Low_spent_Small_value_payments,44.56717523918351,Poor
213,0x173f,CUS_0xb95f,June,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,9.0,_,2686.81,24.222554856393263,14 Years and 1 Months,Yes,185.1119825795006,108.94691107774382,High_spent_Medium_value_payments,225.6921063427557,Poor
214,0x1740,CUS_0xb95f,July,Ashleyk,30,467-13-1148,Writer,34290.12_,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,13.0,Standard,2686.81,35.11893274172206,14 Years and 2 Months,Yes,185.1119825795006,224.09320407033417,!@9#%8,150.5458133501653,Standard
215,0x1741,CUS_0xb95f,August,Ashleyk,30,467-13-1148,Writer,34290.12,,9,898,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,9,13.96,13.0,_,2686.81,36.82064895309465,14 Years and 3 Months,Yes,185.1119825795006,94.91721648288956,High_spent_Small_value_payments,249.72180093760986,Poor
216,0x1746,CUS_0x3edc,January,Williamso,32,663-16-3845,Accountant,43070.24,,3,3,18,1,Debt Consolidation Loan,11,8,8.97,4.0,Standard,1233.1,27.980700663802917,19 Years and 2 Months,Yes,30.57608482316153,397.00224891024857,Low_spent_Small_value_payments,224.64033293325656,Standard
217,0x1747,CUS_0x3edc,February,Williamso,32,663-16-3845,Accountant,43070.24_,3622.186666666666,3,3,18,1,Debt Consolidation Loan,13,8,14.97,4.0,Standard,1233.1,28.0712918599624,19 Years and 3 Months,Yes,30.57608482316153,443.9186741720723,Low_spent_Small_value_payments,177.7239076714328,Standard
218,0x1748,CUS_0x3edc,March,Williamso,32,663-16-3845,Accountant,43070.24,3622.186666666666,3,3,18,1,Debt Consolidation Loan,15,8,12.97,4.0,Standard,1233.1,28.361166154311103,19 Years and 4 Months,Yes,30.57608482316153,50.50914885496671,High_spent_Large_value_payments,521.1334329885384,Standard
219,0x1749,CUS_0x3edc,April,Williamso,995,663-16-3845,Accountant,43070.24,3622.186666666666,3,3,18,1,Debt Consolidation Loan,11,8,8.97,4.0,Standard,1233.1,24.331771760144264,19 Years and 5 Months,Yes,30.57608482316153,74.92037487328841,High_spent_Medium_value_payments,506.7222069702167,Standard
220,0x174a,CUS_0x3edc,May,Williamso,32,663-16-3845,Accountant,43070.24,3622.186666666666,3,3,18,1,Debt Consolidation Loan,10,8,8.97,8.0,Standard,1233.1,26.44753733068293,19 Years and 6 Months,Yes,30.57608482316153,178.09535842702488,Low_spent_Large_value_payments,423.54722341648034,Standard
221,0x174b,CUS_0x3edc,June,Williamso,32,663-16-3845,Accountant,43070.24,3622.186666666666,3,3,18,1,Debt Consolidation Loan,8,8,4.9700000000000015,8.0,Standard,1233.1,39.069843987300096,19 Years and 7 Months,Yes,30.57608482316153,41.33398006254758,High_spent_Large_value_payments,530.3086017809576,Standard
222,0x174c,CUS_0x3edc,July,Williamso,32,663-16-3845,Accountant,43070.24,3622.186666666666,3,3,18,1,Debt Consolidation Loan,11,8,8.97,8.0,Standard,1233.1,34.718643637980016,19 Years and 8 Months,Yes,30.57608482316153,108.62344689023183,Low_spent_Large_value_payments,493.0191349532733,Standard
223,0x174d,CUS_0x3edc,August,Williamso,32,663-16-3845,Accountant,43070.24,,3,3,18,-100,Debt Consolidation Loan,11,8,8.97,8.0,Standard,1233.1,26.365699545206407,19 Years and 9 Months,Yes,30.57608482316153,403.5168088509092,!@9#%8,218.125772992596,Standard
224,0x1752,CUS_0xbffe,January,Dhanya Skariachano,40,#F%$D@*&8,Architect,28572.39,2210.0325,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,12,4.89,0.0,_,400.07,24.422250680362037,30 Years and 3 Months,Yes,69.60292048199007,42.85050714738581,High_spent_Large_value_payments,348.54982237062416,Standard
225,0x1753,CUS_0xbffe,February,Dhanya Skariachano,40,311-13-7309,Architect,28572.39,2210.0325,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,9,4.89,0.0,Standard,400.07,36.43787041541562,30 Years and 4 Months,NM,69.60292048199007,83.0442090106474,!@9#%8,358.3561205073625,Standard
226,0x1754,CUS_0xbffe,March,Dhanya Skariachano,40,311-13-7309,_______,28572.39,2210.0325,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",28,10,4.89,0.0,Standard,400.07,29.323516897407607,30 Years and 5 Months,Yes,69.60292048199007,53.484203285005805,High_spent_Medium_value_payments,347.91612623300415,Standard
227,0x1755,CUS_0xbffe,April,Dhanya Skariachano,40_,311-13-7309,Architect,28572.39,,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,14,4.89,0.0,_,400.07,34.71456103712383,30 Years and 6 Months,Yes,69.60292048199007,25.99346229581731,High_spent_Medium_value_payments,375.4068672221926,Standard
228,0x1756,CUS_0xbffe,May,,40,311-13-7309,Architect,28572.39,,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,12,4.89,2.0,Standard,400.07,37.5045523778052,30 Years and 7 Months,Yes,69.60292048199007,61.628109134830005,High_spent_Medium_value_payments,339.77222038318,Standard
229,0x1757,CUS_0xbffe,June,Dhanya Skariachano,40,311-13-7309,Architect,28572.39,,6,3,668,3,"Payday Loan, Not Specified, and Auto Loan",25,11,4.89,2.0,Standard,400.07,35.69394940302416,30 Years and 8 Months,Yes,69.60292048199007,129.264834657262,Low_spent_Small_value_payments,312.13549486074794,Standard
230,0x1758,CUS_0xbffe,July,Dhanya Skariachano,40,311-13-7309,Architect,28572.39,2210.0325,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,13,4.89,2.0,Standard,400.07,35.025882785272486,,Yes,69.60292048199007,76.60780889167367,Low_spent_Small_value_payments,364.7925206263362,Standard
231,0x1759,CUS_0xbffe,August,Dhanya Skariachano,40,311-13-7309,Architect,6515990.0_,2210.0325,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,12,4.89,2.0,Standard,400.07,23.177617480044173,30 Years and 10 Months,Yes,69.60292048199007,51.83085897154975,High_spent_Large_value_payments,339.5694705464602,Standard
232,0x175e,CUS_0xb681,January,Sarahb,37,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,13,1.54,6.0,_,2258.73,34.12570493442336,,Yes,172.38252735862687,246.91502516402176,Low_spent_Large_value_payments,151.44861414401805,Poor
233,0x175f,CUS_0xb681,February,Sarahb,37,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,16,1.54,8.0,_,2258.73,33.414598040847395,8 Years and 9 Months,NM,172.38252735862687,236.0775818986983,Low_spent_Large_value_payments,162.28605740934154,Poor
234,0x1760,CUS_0xb681,March,Sarahb,37,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,15,1.54,568.0,Bad,2258.73,27.572862899949165,8 Years and 10 Months,Yes,172.38252735862687,198.0421234022212,High_spent_Small_value_payments,190.3215159058186,Poor
235,0x1761,CUS_0xb681,April,Sarahb,37,904-88-7361,Manager,39641.54_,3007.461666666666,10,8,25,-100,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,16,1.54,8.0,Bad,2258.73,32.4134467979176,8 Years and 11 Months,Yes,172.38252735862687,254.0211199377709,Low_spent_Small_value_payments,164.3425193702689,Poor
236,0x1762,CUS_0xb681,May,,37_,904-88-7361,Manager,39641.54_,,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,16,1.54,8.0,Bad,2258.73,25.98322951266487,9 Years and 0 Months,Yes,172.38252735862687,254.26037253709117,!@9#%8,154.1032667709486,Standard
237,0x1763,CUS_0xb681,June,,37,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,16,1.54,8.0,Bad,2258.73,27.91283759274986,9 Years and 1 Months,Yes,172.38252735862687,122.14845102419844,Low_spent_Small_value_payments,296.21518828384137,Poor
238,0x1764,CUS_0xb681,July,Sarahb,37,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,14,1.54,8.0,Bad,2258.73,23.196508529545326,,Yes,172.38252735862687,160.67254450139754,Low_spent_Large_value_payments,237.6910948066423,Poor
239,0x1765,CUS_0xb681,August,Sarahb,38,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,13,-2.46,8.0,Bad,2258.73,34.84904970443735,9 Years and 3 Months,Yes,172.38252735862687,149.26780615872963,Low_spent_Large_value_payments,249.09583314931018,Poor
240,0x176a,CUS_0x9a71,January,Mukhopadhyayc,54_,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,6.83,4.0,_,413.32,35.94290748551229,18 Years and 3 Months,No,29.534583720496048,74.21434055467658,Low_spent_Large_value_payments,334.6679090581607,Good
241,0x176b,CUS_0x9a71,February,,54,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,0.8300000000000001,,Good,413.32,32.93734625620886,18 Years and 4 Months,NM,14130.0,42.6191420708265,High_spent_Large_value_payments,336.2631075420108,Standard
242,0x176c,CUS_0x9a71,March,Mukhopadhyayc,55,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",4,3,6.83,4.0,Good,413.32,31.861736271923107,18 Years and 5 Months,No,29.534583720496048,26.290476621438273,High_spent_Medium_value_payments,362.591772991399,Good
243,0x176d,CUS_0x9a71,April,,5079,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,_,4.0,Good,413.32,22.74358210427965,18 Years and 6 Months,No,29.534583720496048,104.72383354456407,High_spent_Small_value_payments,294.1584160682732,Good
244,0x176e,CUS_0x9a71,May,Mukhopadhyayc,55,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,7,6.83,4.0,_,413.32,39.06398122380784,18 Years and 7 Months,No,29.534583720496048,138.80315747514354,Low_spent_Large_value_payments,270.0790921376937,Standard
245,0x176f,CUS_0x9a71,June,,55,889-07-2357,Scientist,586359.0,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,7,6.83,4.0,Good,413.32,28.836349156043877,18 Years and 8 Months,No,29.534583720496048,68.95672493704708,High_spent_Medium_value_payments,319.9255246757902,Good
246,0x1770,CUS_0x9a71,July,Mukhopadhyayc,55,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,6.83,4.0,Good,413.32,36.05869702109428,18 Years and 9 Months,No,5994.0,121.7654262603496,Low_spent_Small_value_payments,307.1168233524877,Standard
247,0x1771,CUS_0x9a71,August,Mukhopadhyayc,55,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,6.83,4.0,Good,413.32,33.75820397193409,,No,29.534583720496048,153.53879644098146,Low_spent_Medium_value_payments,265.3434531718558,Standard
